time,max,timestamp,area,press,data
0.001654,108,2025/07/26 21:55:10:797,222,3273,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,15,10,14,21,16,15,18,15,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21,8,14,22,16,15,13,0,0,0,0,8,11,7,0,5,0,8,14,0,0,0,0,0,0,0,0,0,5,0,0,6,41,12,0,16,17,10,17,10,0,0,0,0,0,0,0,0,0,0,15,5,0,5,0,0,0,0,0,0,0,0,0,0,7,12,10,8,18,14,18,6,0,0,5,0,0,0,0,0,0,0,15,9,0,11,0,0,0,0,0,0,0,0,0,0,0,8,22,15,8,10,21,12,0,0,0,0,0,0,0,0,0,0,0,12,18,13,22,0,0,0,0,0,0,0,0,0,0,0,6,15,30,13,17,19,0,0,0,0,0,0,0,0,0,0,6,15,70,49,20,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,27,16,7,0,0,0,0,5,0,0,0,0,24,34,49,48,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,23,27,18,10,0,0,0,0,0,0,0,0,17,34,17,31,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,16,13,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17,13,28,7,0,7,34,53,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,30,19,62,12,10,45,74,58,9,0,12,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,22,78,28,18,31,50,18,9,0,0,6,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19,27,108,45,16,8,0,0,0,5,11,7,5,10,13,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,21,0,0,0,0,0,0,0,6,5,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,10,6,0,0,0,0,0,0,6,5,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,8,6,8,5,7,6,8,0,0,0,0,8,5,6,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,6,6,0,0,8,0,0,0,0,5,8,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,7,10,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,6,0,6,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,5,0,0,0,0,0,0,0,0,0,0,9,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
0.129625,108,2025/07/26 21:55:10:962,226,3226,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,15,10,15,21,16,15,18,15,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,20,8,14,23,16,15,13,0,0,0,0,8,11,7,0,5,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,6,42,12,0,16,17,10,17,10,0,0,0,0,0,0,0,0,0,0,16,6,0,0,0,0,0,0,0,0,0,0,0,0,7,12,10,7,18,14,18,6,0,0,5,0,0,0,0,0,0,0,16,11,5,9,0,0,0,0,0,0,0,0,0,0,0,9,22,15,8,10,21,12,0,0,0,0,0,0,0,0,0,0,6,11,18,10,7,0,0,0,0,0,0,0,0,0,0,0,6,15,30,12,17,19,0,0,0,0,0,0,0,0,0,0,6,13,65,42,11,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,27,16,7,0,0,0,0,5,0,0,0,0,19,28,46,43,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,23,27,18,10,0,0,0,0,0,0,0,0,11,28,13,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,16,13,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,16,13,28,8,0,7,33,51,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,30,19,63,12,10,44,73,59,8,0,13,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,22,78,28,18,32,52,19,9,0,0,6,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19,27,108,45,17,8,0,0,0,5,11,8,5,11,12,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,22,0,0,0,0,0,0,0,7,6,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,8,10,6,0,0,0,0,0,0,6,5,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,8,7,8,5,7,6,8,0,0,0,0,9,5,6,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,6,6,0,5,8,0,0,0,0,6,8,9,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,9,0,7,10,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,5,6,0,6,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,5,0,0,0,0,0,0,0,0,0,0,9,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
0.290562,106,2025/07/26 21:55:11:127,217,2825,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,14,10,14,21,16,15,18,15,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,20,7,14,22,15,15,13,0,0,0,0,8,12,8,0,6,0,9,16,0,0,0,0,0,0,0,0,0,5,0,0,6,42,12,0,15,17,10,17,10,0,0,0,0,0,0,0,0,0,0,23,6,0,0,0,0,0,0,0,0,0,0,0,0,7,13,10,7,17,14,18,6,0,0,5,0,0,0,0,0,0,0,19,11,0,0,0,0,0,0,0,0,0,0,0,0,0,9,23,15,8,10,22,12,0,0,0,0,0,0,0,0,0,0,7,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,30,12,17,19,0,0,0,0,0,0,0,0,0,0,0,9,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,20,27,16,7,0,0,0,0,5,0,0,0,0,5,14,25,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,23,28,18,10,0,0,0,0,0,0,0,0,0,8,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,16,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17,13,28,8,0,8,23,22,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,30,19,57,10,9,36,57,39,0,0,9,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,22,70,28,16,19,37,15,6,0,0,8,0,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,20,23,106,34,9,8,0,0,0,5,12,11,6,11,13,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,14,17,0,0,0,0,0,0,0,9,7,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,10,7,0,0,0,0,0,0,6,5,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,9,6,9,6,8,6,8,0,5,0,6,10,5,6,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,7,6,5,0,8,0,0,0,0,6,8,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,8,11,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,5,6,0,7,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,6,0,0,0,0,0,0,0,0,0,0,8,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
0.457658,108,2025/07/26 21:55:11:293,221,2535,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,14,10,13,21,16,15,18,15,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,20,6,13,22,15,15,12,0,0,0,0,8,13,10,5,7,0,9,16,0,0,0,0,0,0,0,0,0,0,0,0,6,42,12,0,15,17,10,17,9,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,10,7,17,14,18,6,0,0,6,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,23,15,8,10,21,12,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,31,12,17,19,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,20,27,16,7,0,0,0,0,5,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,23,28,18,10,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,16,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17,13,19,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,31,19,26,5,5,5,6,6,0,0,8,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,23,59,25,11,6,12,5,0,0,0,11,0,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,20,31,108,27,7,8,0,0,0,5,14,12,7,11,13,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,18,17,0,0,0,0,0,0,5,9,8,9,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,0,8,10,7,0,0,0,0,0,0,6,5,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,9,7,10,7,10,6,8,0,5,0,7,10,5,6,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,8,8,5,0,8,0,0,0,0,6,8,9,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,12,6,10,11,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,0,0,5,6,0,7,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,8,0,0,0,5,0,0,5,0,0,0,9,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,5,0,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
0.627992,112,2025/07/26 21:55:11:458,220,2541,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,14,10,13,21,16,15,18,15,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,20,6,14,22,15,14,12,0,0,0,0,8,13,10,5,7,0,9,16,0,0,0,0,0,0,0,0,0,0,0,0,6,42,12,0,15,17,10,17,9,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,10,7,17,14,18,6,0,0,7,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,23,15,8,10,21,12,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,30,12,17,19,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,20,27,16,7,0,0,0,0,5,0,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,23,28,18,10,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,16,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17,13,10,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,31,19,8,0,0,0,5,6,0,0,8,8,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,29,23,48,18,7,5,8,0,0,0,0,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,20,45,112,36,8,6,0,0,0,5,15,12,7,11,12,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,40,31,0,0,0,0,0,0,0,9,8,9,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,0,9,10,7,0,0,0,0,0,0,6,5,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,9,6,10,8,9,6,8,0,6,0,6,10,5,6,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,8,8,5,0,8,0,0,0,0,6,7,9,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,12,6,10,11,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,10,0,0,5,6,0,7,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,8,0,0,0,5,0,0,5,0,0,0,9,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,5,0,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
0.729048,110,2025/07/26 21:55:11:551,220,2553,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,15,10,13,21,16,15,18,15,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,20,6,14,22,15,15,12,0,0,0,0,8,13,10,5,8,0,9,16,0,0,0,0,0,0,0,0,0,5,0,0,6,42,12,0,15,17,10,17,9,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,10,7,17,14,18,6,0,0,6,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,23,15,8,10,21,12,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,30,12,17,19,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,20,27,16,7,0,0,0,0,5,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,23,28,18,10,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,16,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17,13,7,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,31,19,0,0,0,0,5,6,0,0,8,8,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,29,23,38,14,7,0,9,0,0,0,0,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,19,52,110,37,8,7,0,0,0,5,15,12,7,11,12,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,50,35,0,0,0,0,0,0,0,10,8,8,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,0,9,10,7,0,0,5,0,0,0,6,5,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,8,6,10,7,9,7,8,0,6,0,6,10,5,6,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,8,9,6,5,8,0,0,0,0,7,8,10,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,12,6,10,11,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,10,0,0,5,6,0,7,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,8,0,0,0,5,0,0,5,0,0,0,9,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,5,0,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
